order_id,date,product,category,quantity,unit_price,discount_percentage,region,payment_method,customer_segment,sales_channel,shipping_method,customer_id,salesperson_id,customer_name,country,state,salesperson_name,discount_amount,subtotal,total_amount,shipping_cost,final_amount,returned
ORD-000980,2022-12-31T01:00:00.000000,Tablet,Accessories,8,586.72,0,Central,Cash,Government,Distributor,Pickup,CUST-00227,SP-023,Sofia Singh,Canada,Quebec,Yan Fischer,0.0,4693.76,4693.76,0,4693.76,false
ORD-000935,2023-01-03T12:00:00.000000,Smartphone,Accessories,9,1336.04,0,West,PayPal,Small Business,Retail Store,Next Day,CUST-00403,SP-035,Pavel Smirnov,United States,Georgia,Liam Singh,0.0,12024.36,12024.36,50,12074.36,false
ORD-000686,2023-01-06T06:00:00.000000,Smartphone,Electronics,9,1612.82,15,Central,Credit Card,Enterprise,Online,Express,CUST-00390,SP-010,Omar Nguyen,Canada,Nova Scotia,Charlotte Rodriguez,2177.31,14515.38,12338.07,25,12363.07,false
ORD-000224,2023-01-07T08:00:00.000000,Desktop,Peripherals,10,372.3,15,Central,PayPal,Government,Online,Pickup,CUST-00414,SP-020,Ethan Smirnov,Australia,Tasmania,Susan Le,558.45,3723.0,3164.55,0,3164.55,false
ORD-000236,2023-01-09T18:00:00.000000,Monitor,Peripherals,8,255.42,0,West,Credit Card,Enterprise,Direct Sales,Next Day,CUST-00435,SP-007,Karen Lee,Australia,Western Australia,Juan Cohen,0.0,2043.36,2043.36,50,2093.36,false
ORD-000711,2023-01-11T12:00:00.000000,Laptop,Accessories,1,1703.81,0,Central,Bank Transfer,Government,Distributor,Pickup,CUST-00280,SP-036,Jessica Le,United Kingdom,England,Pavel Le,0.0,1703.81,1703.81,0,1703.81,false
ORD-000232,2023-01-12T10:00:00.000000,Speaker,Accessories,9,373.21,0,South,Cash,Consumer,Online,Next Day,CUST-00194,SP-030,Luis Martin,Canada,New Brunswick,Wei Singh,0.0,3358.89,3358.89,50,3408.89,false
ORD-000269,2023-01-14T15:00:00.000000,Laptop,Peripherals,4,1040.22,10,Central,Cash,Small Business,Distributor,Standard,CUST-00128,SP-042,Fatima Sharma,Australia,Tasmania,Barbara Ivanov,416.09,4160.88,3744.79,10,3754.79,false
ORD-000366,2023-01-16T16:00:00.000000,Smartphone,Electronics,9,1652.57,15,South,Bank Transfer,Small Business,Retail Store,Pickup,CUST-00066,SP-039,Patricia Kumar,Australia,South Australia,Wei Wang,2230.97,14873.13,12642.16,0,12642.16,false
ORD-000514,2023-01-21T21:00:00.000000,Printer,Electronics,5,1948.1,0,West,Credit Card,Enterprise,Distributor,Pickup,CUST-00307,SP-044,Robert Weber,United States,Florida,Emma Kumar,0.0,9740.5,9740.5,0,9740.5,false
ORD-000325,2023-01-23T18:00:00.000000,Laptop,Peripherals,9,60.36,5,Central,Cash,Consumer,Distributor,Pickup,CUST-00033,SP-003,Karen Li,Australia,South Australia,Mia Schmidt,27.16,543.24,516.08,0,516.08,false
ORD-000525,2023-01-24T05:00:00.000000,Tablet,Electronics,3,801.92,10,Central,Debit Card,Enterprise,Online,Standard,CUST-00187,SP-044,Sarah Oliveira,Germany,Bavaria,Emma Kumar,240.58,2405.76,2165.18,10,2175.18,false
ORD-000033,2023-01-25T00:00:00.000000,Keyboard,Peripherals,4,779.15,15,Central,Cash,Consumer,Direct Sales,Standard,CUST-00247,SP-004,Ming Fischer,Australia,Tasmania,Ming Roy,467.49,3116.6,2649.11,10,2659.11,false
ORD-000130,2023-01-25T06:00:00.000000,Desktop,Peripherals,6,171.93,10,North,PayPal,Small Business,Online,Standard,CUST-00105,SP-033,Yan Johnson,United States,Michigan,Yan Tremblay,103.16,1031.58,928.42,10,938.42,false
ORD-000856,2023-01-26T16:00:00.000000,Desktop,Accessories,7,1443.77,5,North,Bank Transfer,Government,Online,Express,CUST-00387,SP-034,Hiroshi Takahashi,Canada,Nova Scotia,Luis Zhang,505.32,10106.39,9601.07,25,9626.07,false
ORD-000467,2023-01-28T19:00:00.000000,Mouse,Peripherals,3,1314.85,0,Central,Credit Card,Government,Distributor,Express,CUST-00400,SP-033,Wei Liu,Canada,Quebec,Yan Tremblay,0.0,3944.55,3944.55,25,3969.55,false
ORD-000747,2023-02-03T00:00:00.000000,Headphones,Electronics,4,1176.89,20,Central,Cash,Enterprise,Retail Store,Express,CUST-00126,SP-028,Fatima Levy,Australia,South Australia,Karen Le,941.51,4707.56,3766.05,25,3791.05,false
ORD-000047,2023-02-03T20:00:00.000000,Speaker,Electronics,7,1061.47,10,South,Debit Card,Enterprise,Distributor,Express,CUST-00163,SP-020,Carlos Williams,Germany,Baden-Württemberg,Susan Le,743.03,7430.29,6687.26,25,6712.26,true
ORD-000623,2023-02-05T01:00:00.000000,Desktop,Electronics,10,219.68,5,North,PayPal,Enterprise,Direct Sales,Next Day,CUST-00413,SP-031,Fatima Nowak,Germany,Saxony,Lucas Nielsen,109.84,2196.8,2086.96,50,2136.96,false
ORD-000622,2023-02-05T22:00:00.000000,Smartphone,Accessories,4,766.41,5,Central,Credit Card,Small Business,Direct Sales,Express,CUST-00205,SP-035,Jessica Sharma,Australia,South Australia,Liam Singh,153.28,3065.64,2912.36,25,2937.36,false
ORD-000019,2023-02-07T08:00:00.000000,Headphones,Accessories,9,610.88,0,Central,Cash,Enterprise,Retail Store,Express,CUST-00205,SP-042,Jessica Sharma,Australia,South Australia,Barbara Ivanov,0.0,5497.92,5497.92,25,5522.92,false
ORD-000529,2023-02-07T15:00:00.000000,Headphones,Peripherals,3,964.76,5,North,Cash,Government,Online,Express,CUST-00187,SP-044,Sarah Oliveira,Germany,Bavaria,Emma Kumar,144.71,2894.28,2749.57,25,2774.57,false
ORD-000911,2023-02-09T08:00:00.000000,Printer,Accessories,3,539.78,5,North,PayPal,Government,Distributor,Pickup,CUST-00218,SP-033,Ava Oliveira,Australia,South Australia,Yan Tremblay,80.97,1619.34,1538.37,0,1538.37,false
ORD-000654,2023-02-11T10:00:00.000000,Headphones,Accessories,8,1000.17,10,Central,Debit Card,Enterprise,Direct Sales,Express,CUST-00413,SP-041,Fatima Nowak,Germany,Saxony,Barbara Santos,800.14,8001.36,7201.22,25,7226.22,false
ORD-000994,2023-02-11T13:00:00.000000,Printer,Accessories,5,235.95,5,West,Bank Transfer,Enterprise,Distributor,Next Day,CUST-00092,SP-048,James Wang,United States,North Carolina,Hiroshi Popov,58.99,1179.75,1120.76,50,1170.76,false
ORD-000906,2023-02-11T23:00:00.000000,Laptop,Electronics,7,1103.58,10,North,Debit Card,Government,Direct Sales,Pickup,CUST-00428,SP-015,Jennifer Weber,Germany,Hesse,Ming Nielsen,772.51,7725.06,6952.55,0,6952.55,true
ORD-000957,2023-02-15T15:00:00.000000,Laptop,Peripherals,2,505.94,10,Central,Credit Card,Consumer,Distributor,Pickup,CUST-00425,SP-017,Elena Ivanov,United Kingdom,Wales,Yan Wang,101.19,1011.88,910.69,0,910.69,false
ORD-000829,2023-02-16T03:00:00.000000,Keyboard,Peripherals,8,756.99,0,South,PayPal,Small Business,Online,Standard,CUST-00128,SP-025,Fatima Sharma,Australia,Tasmania,Joseph Smirnov,0.0,6055.92,6055.92,10,6065.92,false
ORD-000291,2023-02-17T18:00:00.000000,Smartphone,Accessories,1,1770.99,15,North,Cash,Enterprise,Retail Store,Next Day,CUST-00340,SP-020,Jennifer Chen,Australia,South Australia,Susan Le,265.65,1770.99,1505.34,50,1555.34,false
ORD-000487,2023-02-18T18:00:00.000000,Smartphone,Accessories,8,833.68,15,West,Credit Card,Small Business,Retail Store,Pickup,CUST-00061,SP-028,Yuki Rodriguez,Canada,Quebec,Karen Le,1000.42,6669.44,5669.02,0,5669.02,false
ORD-000831,2023-02-19T05:00:00.000000,Laptop,Accessories,4,689.95,15,West,Debit Card,Consumer,Online,Next Day,CUST-00047,SP-037,Fatima Smirnov,Canada,Nova Scotia,Liam Ivanov,413.97,2759.8,2345.83,50,2395.83,false
ORD-000263,2023-02-20T17:00:00.000000,Speaker,Electronics,1,328.54,0,East,Debit Card,Government,Direct Sales,Pickup,CUST-00260,SP-029,Fatima Mueller,Canada,Nova Scotia,Isabella Popov,0.0,328.54,328.54,0,328.54,false
ORD-000960,2023-02-21T10:00:00.000000,Keyboard,Peripherals,6,1950.65,5,West,Bank Transfer,Small Business,Online,Standard,CUST-00398,SP-020,Li Wang,United Kingdom,Scotland,Susan Le,585.2,11703.9,11118.7,10,11128.7,false
ORD-000631,2023-02-23T16:00:00.000000,Desktop,Electronics,10,1754.44,20,Central,Debit Card,Enterprise,Direct Sales,Express,CUST-00035,SP-032,Emma Brown,United Kingdom,Scotland,James Williams,3508.88,17544.4,14035.52,25,14060.52,false
ORD-000367,2023-02-23T17:00:00.000000,Tablet,Accessories,3,1336.05,5,South,Credit Card,Consumer,Online,Express,CUST-00443,SP-008,Isabella Liu,United Kingdom,Scotland,Omar Cohen,200.41,4008.15,3807.74,25,3832.74,false
ORD-000417,2023-03-01T03:00:00.000000,Smartphone,Electronics,5,128.68,20,Central,Cash,Government,Distributor,Standard,CUST-00372,SP-019,Luis Miller,Australia,Tasmania,Anna Miller,128.68,643.4,514.72,10,524.72,false
ORD-000728,2023-03-01T12:00:00.000000,Printer,Electronics,2,719.6,10,North,Credit Card,Government,Online,Pickup,CUST-00412,SP-014,Ava Le,Canada,Manitoba,Sarah Ahmed,143.92,1439.2,1295.28,0,1295.28,false
ORD-000131,2023-03-01T15:00:00.000000,Headphones,Electronics,9,944.93,0,Central,Credit Card,Small Business,Retail Store,Express,CUST-00425,SP-039,Elena Ivanov,United Kingdom,Wales,Wei Wang,0.0,8504.37,8504.37,25,8529.37,true
ORD-000633,2023-03-01T17:00:00.000000,Tablet,Peripherals,5,563.33,20,North,Cash,Small Business,Online,Standard,CUST-00018,SP-048,Patricia Lee,Germany,Saxony,Hiroshi Popov,563.33,2816.65,2253.32,10,2263.32,false
ORD-000398,2023-03-01T22:00:00.000000,Speaker,Electronics,2,679.9,5,West,Debit Card,Consumer,Online,Pickup,CUST-00265,SP-007,James Roy,Australia,New South Wales,Juan Cohen,67.99,1359.8,1291.81,0,1291.81,false
ORD-000329,2023-03-03T11:00:00.000000,Printer,Electronics,5,179.6,5,South,Credit Card,Enterprise,Distributor,Standard,CUST-00095,SP-026,William Jensen,United States,Georgia,Charles Ivanov,44.9,898.0,853.1,10,863.1,false
ORD-000432,2023-03-04T18:00:00.000000,Speaker,Accessories,4,1682.38,10,South,PayPal,Small Business,Online,Standard,CUST-00321,SP-028,Elena Roy,Canada,Saskatchewan,Karen Le,672.95,6729.52,6056.57,10,6066.57,false
ORD-000460,2023-03-05T03:00:00.000000,Monitor,Accessories,5,1371.19,0,East,Bank Transfer,Small Business,Direct Sales,Standard,CUST-00278,SP-019,Joseph Suzuki,United Kingdom,Scotland,Anna Miller,0.0,6855.95,6855.95,10,6865.95,false
ORD-000183,2023-03-06T05:00:00.000000,Smartphone,Accessories,2,412.01,20,North,Bank Transfer,Government,Retail Store,Standard,CUST-00293,SP-042,Maria Smith,United States,Michigan,Barbara Ivanov,164.8,824.02,659.22,10,669.22,false
ORD-000494,2023-03-06T12:00:00.000000,Mouse,Electronics,2,742.1,15,South,Bank Transfer,Small Business,Distributor,Pickup,CUST-00486,SP-044,Thomas Li,United Kingdom,England,Emma Kumar,222.63,1484.2,1261.57,0,1261.57,false
ORD-000659,2023-03-07T06:00:00.000000,Desktop,Accessories,8,825.84,5,West,PayPal,Small Business,Online,Pickup,CUST-00212,SP-007,Luis Levy,Australia,Tasmania,Juan Cohen,330.34,6606.72,6276.38,0,6276.38,false
ORD-000868,2023-03-07T09:00:00.000000,Smartphone,Electronics,8,1638.61,20,East,Debit Card,Consumer,Online,Next Day,CUST-00280,SP-031,Jessica Le,United Kingdom,England,Lucas Nielsen,2621.78,13108.88,10487.1,50,10537.1,false
ORD-000925,2023-03-07T16:00:00.000000,Mouse,Accessories,10,724.32,15,North,Credit Card,Enterprise,Direct Sales,Express,CUST-00272,SP-010,Hiroshi Jones,United States,North Carolina,Charlotte Rodriguez,1086.48,7243.2,6156.72,25,6181.72,false
ORD-000018,2023-03-11T05:00:00.000000,Speaker,Accessories,7,1120.27,15,East,Debit Card,Enterprise,Retail Store,Express,CUST-00031,SP-005,Michael Patel,United Kingdom,Wales,David Kim,1176.28,7841.89,6665.61,25,6690.61,false
ORD-000501,2023-03-11T06:00:00.000000,Headphones,Peripherals,1,1771.68,0,North,PayPal,Government,Retail Store,Express,CUST-00443,SP-043,Isabella Liu,United Kingdom,Scotland,Elizabeth Fischer,0.0,1771.68,1771.68,25,1796.68,false
ORD-000885,2023-03-11T15:00:00.000000,Monitor,Electronics,9,1764.69,15,South,Cash,Small Business,Retail Store,Standard,CUST-00062,SP-005,James Kim,Australia,Queensland,David Kim,2382.33,15882.21,13499.88,10,13509.88,false
ORD-000270,2023-03-11T20:00:00.000000,Headphones,Electronics,10,867.58,15,Central,Bank Transfer,Consumer,Online,Pickup,CUST-00200,SP-004,Jennifer Tran,Australia,Tasmania,Ming Roy,1301.37,8675.8,7374.43,0,7374.43,false
ORD-000665,2023-03-11T22:00:00.000000,Tablet,Accessories,2,1045.63,0,East,Debit Card,Consumer,Direct Sales,Pickup,CUST-00268,SP-044,Ahmed Nielsen,United States,Georgia,Emma Kumar,0.0,2091.26,2091.26,0,2091.26,false
ORD-000577,2023-03-12T13:00:00.000000,Smartphone,Accessories,1,1731.3,15,West,Bank Transfer,Government,Direct Sales,Standard,CUST-00380,SP-022,Isabella Oliveira,Germany,Lower Saxony,Liam Williams,259.7,1731.3,1471.6,10,1481.6,false
ORD-000247,2023-03-13T00:00:00.000000,Tablet,Electronics,4,1135.91,10,West,Debit Card,Enterprise,Online,Pickup,CUST-00221,SP-015,Thomas Ahmed,Canada,Ontario,Ming Nielsen,454.36,4543.64,4089.28,0,4089.28,false
ORD-000591,2023-03-13T04:00:00.000000,Headphones,Peripherals,6,1726.6,10,Central,Credit Card,Consumer,Online,Standard,CUST-00249,SP-037,Li Miller,Australia,Queensland,Liam Ivanov,1035.96,10359.6,9323.64,10,9333.64,false
ORD-000141,2023-03-13T08:00:00.000000,Keyboard,Electronics,7,1111.3,5,North,Cash,Small Business,Online,Next Day,CUST-00458,SP-013,Isabella Sharma,United Kingdom,Northern Ireland,Ava Jones,388.96,7779.1,7390.14,50,7440.14,false
ORD-000588,2023-03-13T17:00:00.000000,Tablet,Accessories,6,992.2,0,Central,Credit Card,Consumer,Retail Store,Standard,CUST-00175,SP-022,Anna Oliveira,Australia,Tasmania,Liam Williams,0.0,5953.2,5953.2,10,5963.2,false
ORD-000550,2023-03-14T07:00:00.000000,Mouse,Electronics,5,336.5,20,South,PayPal,Small Business,Distributor,Pickup,CUST-00019,SP-021,Fatima Garcia,United States,New York,Ming Levy,336.5,1682.5,1346.0,0,1346.0,false
ORD-000938,2023-03-15T08:00:00.000000,Headphones,Peripherals,6,1880.13,5,East,Credit Card,Small Business,Online,Pickup,CUST-00181,SP-004,Emma Chen,United States,North Carolina,Ming Roy,564.04,11280.78,10716.74,0,10716.74,false
ORD-000397,2023-03-18T03:00:00.000000,Printer,Accessories,5,1350.35,0,South,Credit Card,Government,Direct Sales,Express,CUST-00444,SP-048,Barbara Weber,United Kingdom,England,Hiroshi Popov,0.0,6751.75,6751.75,25,6776.75,false
ORD-000830,2023-03-18T12:00:00.000000,Printer,Electronics,9,1621.14,10,North,Bank Transfer,Enterprise,Distributor,Next Day,CUST-00342,SP-031,Fatima Smirnov,Australia,Tasmania,Lucas Nielsen,1459.03,14590.26,13131.23,50,13181.23,false
ORD-000206,2023-03-19T01:00:00.000000,Laptop,Peripherals,10,250.01,15,North,PayPal,Government,Distributor,Standard,CUST-00483,SP-004,Jessica Martin,Canada,New Brunswick,Ming Roy,375.02,2500.1,2125.08,10,2135.08,false
ORD-000105,2023-03-19T04:00:00.000000,Headphones,Peripherals,10,248.69,10,West,Cash,Government,Distributor,Next Day,CUST-00481,SP-029,Elena Jensen,United States,Texas,Isabella Popov,248.69,2486.9,2238.21,50,2288.21,false
ORD-000128,2023-03-21T03:00:00.000000,Headphones,Accessories,1,578.07,5,West,PayPal,Consumer,Retail Store,Pickup,CUST-00266,SP-026,Sarah Williams,United States,Pennsylvania,Charles Ivanov,28.9,578.07,549.17,0,549.17,false
ORD-000491,2023-03-22T20:00:00.000000,Laptop,Electronics,8,1846.55,10,South,Debit Card,Government,Direct Sales,Pickup,CUST-00393,SP-038,Fatima Zhang,Germany,Lower Saxony,Sofia Mueller,1477.24,14772.4,13295.16,0,13295.16,false
ORD-000513,2023-03-23T08:00:00.000000,Tablet,Electronics,6,1264.13,10,West,Debit Card,Government,Retail Store,Standard,CUST-00061,SP-033,Yuki Rodriguez,Canada,Quebec,Yan Tremblay,758.48,7584.78,6826.3,10,6836.3,false
ORD-000470,2023-03-25T08:00:00.000000,Monitor,Peripherals,9,1290.08,20,East,Credit Card,Enterprise,Distributor,Express,CUST-00112,SP-040,Karen Weber,United Kingdom,Northern Ireland,Karen Le,2322.14,11610.72,9288.58,25,9313.58,false
ORD-000435,2023-03-26T08:00:00.000000,Tablet,Accessories,8,1268.0,15,West,Credit Card,Enterprise,Distributor,Next Day,CUST-00474,SP-047,Ava Miller,Germany,Saxony,Jennifer Chen,1521.6,10144.0,8622.4,50,8672.4,false
ORD-000974,2023-03-27T08:00:00.000000,Speaker,Electronics,4,647.54,10,East,PayPal,Consumer,Distributor,Express,CUST-00158,SP-006,Hiroshi Patel,Germany,Lower Saxony,Robert Jensen,259.02,2590.16,2331.14,25,2356.14,false
ORD-000973,2023-03-27T23:00:00.000000,Printer,Accessories,4,1585.38,5,West,Bank Transfer,Small Business,Online,Pickup,CUST-00242,SP-027,Hiroshi Sharma,United States,California,Sofia Davis,317.08,6341.52,6024.44,0,6024.44,false
ORD-000698,2023-03-28T19:00:00.000000,Headphones,Accessories,6,1662.37,0,North,Bank Transfer,Consumer,Retail Store,Pickup,CUST-00288,SP-045,Yuki Martinez,Germany,North Rhine-Westphalia,Yuki Wang,0.0,9974.22,9974.22,0,9974.22,false
ORD-000493,2023-03-29T09:00:00.000000,Tablet,Accessories,7,1206.04,15,Central,Bank Transfer,Consumer,Online,Standard,CUST-00258,SP-022,Wei Martin,Germany,North Rhine-Westphalia,Liam Williams,1266.34,8442.28,7175.94,10,7185.94,false
ORD-000386,2023-04-02T23:00:00.000000,Smartphone,Accessories,6,222.35,10,Central,PayPal,Small Business,Retail Store,Standard,CUST-00186,SP-026,Pavel Roy,Australia,Queensland,Charles Ivanov,133.41,1334.1,1200.69,10,1210.69,false
ORD-000324,2023-04-03T02:00:00.000000,Desktop,Peripherals,6,993.78,20,South,Credit Card,Enterprise,Retail Store,Pickup,CUST-00499,SP-001,Mia Roy,United States,Georgia,Yan Jensen,1192.54,5962.68,4770.14,0,4770.14,false
ORD-000706,2023-04-05T00:00:00.000000,Laptop,Accessories,4,1869.75,0,South,PayPal,Consumer,Online,Standard,CUST-00227,SP-034,Sofia Singh,Canada,Quebec,Luis Zhang,0.0,7479.0,7479.0,10,7489.0,false
ORD-000046,2023-04-05T01:00:00.000000,Mouse,Peripherals,8,181.63,15,Central,Bank Transfer,Government,Retail Store,Express,CUST-00308,SP-005,Hiroshi Garcia,Australia,South Australia,David Kim,217.96,1453.04,1235.08,25,1260.08,false
ORD-000464,2023-04-07T23:00:00.000000,Headphones,Accessories,9,1025.7,15,Central,PayPal,Government,Online,Next Day,CUST-00167,SP-037,Mary Rodriguez,Australia,Victoria,Liam Ivanov,1384.7,9231.3,7846.6,50,7896.6,false
ORD-000154,2023-04-09T16:00:00.000000,Laptop,Accessories,7,1795.92,5,East,Credit Card,Small Business,Direct Sales,Express,CUST-00358,SP-040,Anna Ivanov,Germany,Baden-Württemberg,Karen Le,628.57,12571.44,11942.87,25,11967.87,true
ORD-000603,2023-04-09T21:00:00.000000,Speaker,Peripherals,5,1307.25,20,North,Credit Card,Government,Distributor,Next Day,CUST-00253,SP-006,Yuki Williams,Australia,Western Australia,Robert Jensen,1307.25,6536.25,5229.0,50,5279.0,false
ORD-000248,2023-04-15T05:00:00.000000,Keyboard,Electronics,3,860.76,15,Central,Cash,Small Business,Direct Sales,Standard,CUST-00273,SP-029,Liam Zhang,United States,Florida,Isabella Popov,387.34,2582.28,2194.94,10,2204.94,false
ORD-000778,2023-04-15T10:00:00.000000,Laptop,Accessories,7,1116.06,15,West,PayPal,Small Business,Retail Store,Standard,CUST-00211,SP-044,Akiko Ahmed,United Kingdom,England,Emma Kumar,1171.86,7812.42,6640.56,10,6650.56,false
ORD-000431,2023-04-16T01:00:00.000000,Laptop,Electronics,2,125.93,0,West,PayPal,Government,Distributor,Express,CUST-00447,SP-019,Emma Li,United Kingdom,Northern Ireland,Anna Miller,0.0,251.86,251.86,25,276.86,false
ORD-000032,2023-04-17T10:00:00.000000,Laptop,Peripherals,8,160.34,15,South,PayPal,Government,Online,Next Day,CUST-00411,SP-001,Charlotte Kowalski,Canada,Saskatchewan,Yan Jensen,192.41,1282.72,1090.31,50,1140.31,false
ORD-000364,2023-04-18T15:00:00.000000,Tablet,Electronics,8,1407.5,15,North,Debit Card,Consumer,Retail Store,Next Day,CUST-00440,SP-025,James Chen,United States,Georgia,Joseph Smirnov,1689.0,11260.0,9571.0,50,9621.0,false
ORD-000005,2023-04-30T02:00:00.000000,Mouse,Electronics,8,654.09,20,Central,Debit Card,Enterprise,Distributor,Pickup,CUST-00436,SP-006,Olivia Liu,Australia,Tasmania,Robert Jensen,1046.54,5232.72,4186.18,0,4186.18,false
ORD-000939,2023-05-01T14:00:00.000000,Laptop,Accessories,1,403.31,5,South,Bank Transfer,Consumer,Online,Next Day,CUST-00157,SP-023,Elena Smith,Australia,South Australia,Yan Fischer,20.17,403.31,383.14,50,433.14,false
ORD-000877,2023-05-01T17:00:00.000000,Monitor,Peripherals,5,186.71,20,West,Debit Card,Government,Direct Sales,Standard,CUST-00336,SP-034,Luis Levy,Canada,Ontario,Luis Zhang,186.71,933.55,746.84,10,756.84,false
ORD-000482,2023-05-02T04:00:00.000000,Desktop,Accessories,4,1684.4,10,North,PayPal,Consumer,Distributor,Standard,CUST-00414,SP-008,Ethan Smirnov,Australia,Tasmania,Omar Cohen,673.76,6737.6,6063.84,10,6073.84,false
ORD-000835,2023-05-02T18:00:00.000000,Tablet,Peripherals,5,990.16,5,North,Bank Transfer,Consumer,Online,Pickup,CUST-00300,SP-043,David Ivanov,United States,Florida,Elizabeth Fischer,247.54,4950.8,4703.26,0,4703.26,false
ORD-000053,2023-05-03T07:00:00.000000,Printer,Electronics,5,1423.88,5,Central,Debit Card,Enterprise,Direct Sales,Next Day,CUST-00471,SP-036,Richard Tran,Canada,British Columbia,Pavel Le,355.97,7119.4,6763.43,50,6813.43,false
ORD-000836,2023-05-09T04:00:00.000000,Monitor,Electronics,3,1689.77,20,East,PayPal,Consumer,Online,Express,CUST-00150,SP-049,Robert Takahashi,Australia,Western Australia,Elizabeth Sharma,1013.86,5069.31,4055.45,25,4080.45,false
ORD-000468,2023-05-09T20:00:00.000000,Desktop,Electronics,5,586.81,0,Central,PayPal,Government,Online,Standard,CUST-00310,SP-044,Noah Mueller,Germany,North Rhine-Westphalia,Emma Kumar,0.0,2934.05,2934.05,10,2944.05,false
ORD-000518,2023-05-10T02:00:00.000000,Desktop,Peripherals,3,703.79,0,West,Bank Transfer,Consumer,Direct Sales,Standard,CUST-00113,SP-025,Emma Ivanov,Germany,Saxony,Joseph Smirnov,0.0,2111.37,2111.37,10,2121.37,false
ORD-000410,2023-05-11T07:00:00.000000,Tablet,Peripherals,8,1997.84,0,North,Debit Card,Enterprise,Direct Sales,Standard,CUST-00074,SP-004,Sofia Rodriguez,Canada,Ontario,Ming Roy,0.0,15982.72,15982.72,10,15992.72,false
ORD-000910,2023-05-14T03:00:00.000000,Monitor,Accessories,9,1834.37,20,West,Debit Card,Government,Direct Sales,Pickup,CUST-00247,SP-020,Ming Fischer,Australia,Tasmania,Susan Le,3301.87,16509.33,13207.46,0,13207.46,false
ORD-000988,2023-05-14T09:00:00.000000,Headphones,Peripherals,6,1673.11,20,East,Cash,Consumer,Distributor,Standard,CUST-00371,SP-042,Mia Garcia,Canada,Nova Scotia,Barbara Ivanov,2007.73,10038.66,8030.93,10,8040.93,false
ORD-000825,2023-05-18T10:00:00.000000,Keyboard,Peripherals,1,1655.93,10,North,Bank Transfer,Government,Distributor,Express,CUST-00359,SP-013,Joseph Liu,United States,Texas,Ava Jones,165.59,1655.93,1490.34,25,1515.34,false
ORD-000690,2023-05-19T14:00:00.000000,Printer,Peripherals,8,1556.9,20,Central,Debit Card,Government,Direct Sales,Next Day,CUST-00149,SP-045,Ahmed Williams,Canada,Ontario,Yuki Wang,2491.04,12455.2,9964.16,50,10014.16,false
ORD-000336,2023-05-23T17:00:00.000000,Mouse,Accessories,4,323.63,15,South,Debit Card,Consumer,Online,Pickup,CUST-00083,SP-022,Jessica Rodriguez,Germany,Baden-Württemberg,Liam Williams,194.18,1294.52,1100.34,0,1100.34,false
ORD-000752,2023-05-24T22:00:00.000000,Headphones,Electronics,2,63.41,0,West,Credit Card,Small Business,Online,Pickup,CUST-00176,SP-013,Charles Suzuki,Canada,Ontario,Ava Jones,0.0,126.82,126.82,0,126.82,false
ORD-000419,2023-05-26T10:00:00.000000,Monitor,Accessories,5,303.66,20,Central,Debit Card,Small Business,Distributor,Standard,CUST-00221,SP-019,Thomas Ahmed,Canada,Ontario,Anna Miller,303.66,1518.3,1214.64,10,1224.64,false
ORD-000396,2023-05-26T23:00:00.000000,Monitor,Peripherals,10,126.01,20,South,Credit Card,Government,Retail Store,Standard,CUST-00017,SP-037,Ava Lee,Australia,Western Australia,Liam Ivanov,252.02,1260.1,1008.08,10,1018.08,false
ORD-000902,2023-05-27T16:00:00.000000,Keyboard,Accessories,3,1476.42,0,Central,PayPal,Small Business,Retail Store,Pickup,CUST-00057,SP-023,Thomas Silva,Australia,Tasmania,Yan Fischer,0.0,4429.26,4429.26,0,4429.26,false
ORD-000833,2023-05-28T13:00:00.000000,Headphones,Accessories,8,215.14,10,Central,Bank Transfer,Small Business,Distributor,Pickup,CUST-00460,SP-016,Sarah Chen,United Kingdom,Northern Ireland,Ming Smirnov,172.11,1721.12,1549.01,0,1549.01,false
ORD-000089,2023-05-29T03:00:00.000000,Speaker,Peripherals,6,1771.84,15,West,Credit Card,Government,Direct Sales,Express,CUST-00396,SP-014,Omar Sharma,Germany,Bavaria,Sarah Ahmed,1594.66,10631.04,9036.38,25,9061.38,false
ORD-000723,2023-06-01T02:00:00.000000,Speaker,Accessories,3,658.16,5,South,Cash,Consumer,Direct Sales,Standard,CUST-00447,SP-013,Emma Li,United Kingdom,Northern Ireland,Ava Jones,98.72,1974.48,1875.76,10,1885.76,false
ORD-000207,2023-06-01T04:00:00.000000,Headphones,Accessories,5,815.82,10,South,Credit Card,Small Business,Retail Store,Next Day,CUST-00091,SP-021,Juan Tremblay,United Kingdom,Scotland,Ming Levy,407.91,4079.1,3671.19,50,3721.19,false
ORD-000649,2023-06-03T17:00:00.000000,Laptop,Peripherals,4,1821.45,0,South,Credit Card,Small Business,Retail Store,Pickup,CUST-00212,SP-008,Luis Levy,Australia,Tasmania,Omar Cohen,0.0,7285.8,7285.8,0,7285.8,false
ORD-000181,2023-06-05T08:00:00.000000,Laptop,Accessories,9,362.9,10,North,Bank Transfer,Small Business,Retail Store,Standard,CUST-00211,SP-011,Akiko Ahmed,United Kingdom,England,Carlos Kowalski,326.61,3266.1,2939.49,10,2949.49,false
